idx,name_roi,stiffness (N/micron),mean VM stress (N/cm2),DA,Radius a,Radius b,Radius c,m00,m01,m02,m10,m11,m12,m20,m21,m22,D1,D2,D3,Tb.Th Mean (µm),Tb.Th Std Dev (µm),Tb.Th Max (µm),Tb.Sp Mean (µm),Tb.Sp Std Dev (µm),Tb.Sp Max (µm),Euler char. (χ),Corr. Euler (χ + Δχ),Connectivity,Conn.D (µm⁻³),BV (micron³),TV (micron³),BV/TV,name_bone
255,Segmentation-grayscale-3_759-67066-L45,36.09343758,2.643760456,0.429318332,14.61223978,15.4481329,19.34282173,0.99506402,-0.071576787,0.068733983,-0.07921083,-0.990125305,0.115661248,0.059776596,-0.120534823,-0.990907723,0.002672762,0.004190328,0.004683456,582.0712046,263.0297569,1891.84314,826.25364,375.307687,3205.314209,-5978,-6210.125,6211.125,1.70E-09,1.38E+12,3.65E+12,0.378845074,Segmentation-grayscale_759-67066-L45
533,Segmentation-grayscale-4_759-67066-L45,25.54583617,3.443900493,0.354053364,12.91786243,14.21798567,16.07282938,0.997629475,0.041855164,0.054622121,0.039824899,-0.998493576,0.0377433,0.056119589,-0.035478508,-0.997793499,0.00387093,0.004946794,0.005992647,478.4413795,188.2074586,1436.394409,710.3611644,206.9002057,1753.2229,-8542,-8749.375,8750.375,2.40E-09,1.31E+12,3.65E+12,0.358870148,Segmentation-grayscale_759-67066-L45
296,Segmentation-grayscale-5_759-67066-L45,18.52637414,4.050656692,0.309139787,12.85606129,14.36909247,15.46724067,0.998142285,0.055989422,0.024024235,0.058407411,-0.991551286,-0.115821503,0.017336482,0.117009533,-0.992979464,0.004179981,0.004843299,0.006050401,476.6567753,189.6657909,1317.915771,719.7173437,240.4654095,2296.48999,-8964,-9157.625,9158.625,2.51E-09,1.32E+12,3.65E+12,0.362024296,Segmentation-grayscale_759-67066-L45
365,Segmentation-grayscale-6_759-67066-L45,22.45842365,3.552049062,0.311984433,13.07028803,14.5003398,15.7574532,0.998189868,0.042736951,0.042314778,0.044662264,-0.997958548,-0.045651059,0.040277407,0.047458298,-0.99806084,0.00402743,0.00475602,0.00585369,481.798751,200.9262659,1657.547363,730.9603374,233.1835458,2377.567383,-8713,-8938.75,8939.75,2.45E-09,1.31E+12,3.65E+12,0.358065741,Segmentation-grayscale_759-67066-L45
55,Segmentation-grayscale-7_759-67066-L45,20.90225183,3.792928024,0.311770576,12.81294666,14.07626128,15.44480396,0.997747588,0.039775696,0.054015224,0.042249328,-0.998072672,-0.04545256,0.052103212,0.047632289,-0.997505098,0.004192134,0.005046908,0.006091187,468.0563195,178.3476991,1605.937988,709.9183386,230.0278778,2597.614746,-9157,-9400.875,9401.875,2.58E-09,1.32E+12,3.65E+12,0.360796148,Segmentation-grayscale_759-67066-L45
186,Segmentation-grayscale-8_759-67066-L45,18.85871871,4.050942413,0.319193418,12.61434509,13.73658395,15.28807607,0.999496887,-0.023675436,0.021105629,-0.022451733,-0.998153315,-0.056443587,0.02240298,0.055941332,-0.998182686,0.004278528,0.005299593,0.006284498,471.9088946,184.9972409,1818.06958,700.2487685,246.1123191,2669.562012,-9540,-9626.5,9627.5,2.64E-09,1.35E+12,3.65E+12,0.369911778,Segmentation-grayscale_759-67066-L45
510,Segmentation-grayscale-9_759-67066-L45,28.08154391,3.211257252,0.403491095,13.71525663,14.78644846,17.75805809,0.998150761,-0.011771156,0.05963639,-0.018009783,-0.994290144,0.105179646,-0.058057788,0.106059182,0.992663459,0.003171094,0.004573748,0.005316088,529.4031398,227.6660219,1572.822144,748.9174942,249.4281353,2861.774902,-7000,-7190.5,7191.5,1.97E-09,1.34E+12,3.65E+12,0.367984259,Segmentation-grayscale_759-67066-L45
204,Segmentation-grayscale-1_759-67066-L45_2,16.65008287,4.316825633,0.251457293,14.19603862,14.61640257,16.40812215,0.992555366,0.121338925,0.010521944,0.121274034,-0.976644206,-0.177366016,-0.011245206,0.177321629,-0.984088708,0.003714345,0.004680788,0.004962102,482.2238077,178.4990186,1429.047241,792.617458,281.3974398,2350.852051,-8573,-8693.5,8694.5,2.39E-09,1.29E+12,3.65E+12,0.354373148,Segmentation-grayscale_759-67066-L45_2
199,Segmentation-grayscale-10_759-67066-L45_2,15.04197575,4.234918932,0.280848422,14.34255301,14.76889221,16.91282849,0.971353825,0.235277978,0.033406893,0.237609818,-0.959435136,-0.151742524,-0.003649928,0.155333486,-0.987855347,0.003495968,0.004584629,0.00486124,519.616325,193.8118481,1490.345337,787.8406984,282.2440013,3038.403809,-7480,-7450.75,7451.75,2.04E-09,1.43E+12,3.65E+12,0.39161137,Segmentation-grayscale_759-67066-L45_2
647,Segmentation-grayscale-2_759-67066-L45_2,11.35146838,4.88756705,0.220150384,14.31117424,14.56979611,16.20577624,0.950737746,0.305877519,0.050365491,0.309947092,-0.935060159,-0.172032843,-0.005526215,0.179168755,-0.983802835,0.003807679,0.004710782,0.004882581,513.0998531,192.0762764,1673.348999,772.2050247,275.7231746,2252.522705,-7897,-7934.25,7935.25,2.18E-09,1.45E+12,3.65E+12,0.396960222,Segmentation-grayscale_759-67066-L45_2
372,Segmentation-grayscale-3_759-67066-L45_2,22.53498187,3.660083019,0.23423222,14.1717473,14.45664922,16.19477263,0.999767952,0.021534221,0.000565815,0.021298781,-0.984221956,-0.175651652,-0.003225634,0.175622943,-0.984452222,0.003812855,0.00478481,0.004979127,476.9632124,165.8461242,1160.781982,790.1557662,281.7261876,2326.09375,-8718,-8851,8852,2.43E-09,1.31E+12,3.65E+12,0.360013704,Segmentation-grayscale_759-67066-L45_2
658,Segmentation-grayscale-4_759-67066-L45_2,16.29191924,3.998057141,0.354168997,14.73943816,15.25936613,18.34093555,0.94932253,0.306546007,0.069399425,0.312918343,-0.942518446,-0.117222398,0.02947618,0.132998216,-0.990677864,0.002972741,0.004294642,0.00460297,531.4042107,200.9188079,1698.325684,818.4953688,285.13346,2386.406006,-6534,-6595.375,6596.375,1.81E-09,1.37E+12,3.65E+12,0.375596963,Segmentation-grayscale_759-67066-L45_2
446,Segmentation-grayscale-5_759-67066-L45_2,27.77573014,3.277796774,0.232179266,14.11982273,14.48707737,16.11385038,0.982891648,-0.184049572,-0.007054347,-0.182143413,-0.965598763,-0.185587732,0.027345674,0.183697534,-0.982602376,0.003851247,0.004764732,0.005015815,483.6967406,175.4308898,1440.054199,791.9595856,281.859488,2362.020264,-8691,-8791.375,8792.375,2.41E-09,1.34E+12,3.65E+12,0.367057889,Segmentation-grayscale_759-67066-L45_2
44,Segmentation-grayscale-6_759-67066-L45_2,29.25875595,3.238723145,0.197238915,13.85770452,14.19246427,15.46671707,0.949328121,-0.313201061,-0.026100066,-0.310553055,-0.922047551,-0.231052189,0.048300289,0.227449796,-0.972591215,0.004180264,0.004964601,0.005207358,492.7268619,183.8869307,1631.946655,765.4743212,266.6173521,1838.223022,-8886,-8918.375,8919.375,2.45E-09,1.44E+12,3.65E+12,0.394819185,Segmentation-grayscale_759-67066-L45_2
278,Segmentation-grayscale-7_759-67066-L45_2,20.97784432,3.706192964,0.232896257,14.25811893,14.4169272,16.27927958,0.895174595,0.439229159,0.075764048,0.445513475,-0.886866284,-0.122417062,0.013423436,0.143338548,-0.989582676,0.003773372,0.004811213,0.004918985,480.8026301,163.8857083,1231.19519,789.5616892,287.4878716,2307.920898,-8587,-8700.875,8701.875,2.39E-09,1.32E+12,3.65E+12,0.361901296,Segmentation-grayscale_759-67066-L45_2
281,Segmentation-grayscale-8_759-67066-L45_2,31.11902737,3.072314464,0.271066687,14.32348355,14.86339366,16.77663108,0.981644513,-0.190611568,-0.00642491,-0.189385833,-0.970247704,-0.150838984,0.022517901,0.149287048,-0.988537466,0.003552961,0.004526516,0.004874193,487.166807,186.2797833,1429.047241,816.5344472,294.088361,2046.855835,-8252,-8425.375,8426.375,2.31E-09,1.29E+12,3.65E+12,0.354701556,Segmentation-grayscale_759-67066-L45_2
383,Segmentation-grayscale-9_759-67066-L45_2,25.54192287,3.390981438,0.276535233,14.2832394,14.86548963,16.79260307,0.998351185,0.052328951,0.023592224,0.055031056,-0.989435999,-0.134119299,0.016324673,0.135196466,-0.990684319,0.003546206,0.004525239,0.004901698,474.8072542,177.1759296,1465.415527,815.4775005,297.7357543,2178.883301,-8399,-8564.75,8565.75,2.35E-09,1.25E+12,3.65E+12,0.342471593,Segmentation-grayscale_759-67066-L45_2
463,Segmentation-grayscale-1_760-67651-L23_2,9.172958752,6.314026794,0.418393728,17.32545007,18.64297149,22.71799422,0.942188558,0.176094738,-0.285081329,-0.29278529,0.846409814,-0.444822662,0.162964704,0.502574442,0.849035591,0.001937582,0.002877198,0.003331432,391.5445136,178.8583703,1395.505493,1140.653194,427.8649667,3633.24292,-5299,-5467.375,5468.375,1.50E-09,8.25E+11,3.65E+12,0.226326593,Segmentation-grayscale_760-67651-L23_2
1,Segmentation-grayscale-10_760-67651-L23_2,12.43820633,5.648875431,0.402137419,17.41433295,18.16680581,22.52195868,0.924645861,0.235415486,-0.299348595,0.344712871,-0.851494977,0.395132054,-0.161873621,-0.468546532,-0.868482054,0.001971459,0.003030002,0.003297511,404.3190739,178.8607097,1483.265259,1291.164011,1100.713199,7534.612793,-5902,-6089.25,6090.25,1.67E-09,8.48E+11,3.65E+12,0.232555444,Segmentation-grayscale_760-67651-L23_2
262,Segmentation-grayscale-2_760-67651-L23_2,13.00498362,5.473268626,0.469365978,16.927865,17.30655095,23.23831537,0.563793616,-0.787797356,0.248016297,0.806641535,0.460727362,-0.370215791,-0.177387127,-0.408785546,-0.895225214,0.001851786,0.003338712,0.003489761,374.7369788,130.0968462,1285.56958,1072.74414,358.8480201,3548.22583,-5484,-5669.875,5670.875,1.56E-09,8.45E+11,3.65E+12,0.231767222,Segmentation-grayscale_760-67651-L23_2
141,Segmentation-grayscale-3_760-67651-L23_2,13.31612135,5.415759224,0.486238298,17.36654804,17.81831738,24.22884091,-0.662122396,0.722482844,-0.199028824,0.728929687,0.559265919,-0.394820394,-0.173940923,-0.406497444,-0.896941683,0.001703471,0.003149681,0.003315683,365.0611499,111.9300156,1399.272095,1102.494072,341.6694008,2395.211914,-4965,-5199.375,5200.375,1.43E-09,8.16E+11,3.65E+12,0.223927481,Segmentation-grayscale_760-67651-L23_2
290,Segmentation-grayscale-4_760-67651-L23_2,12.93993563,5.348211961,0.440649994,17.04889047,17.98116128,22.79577161,0.933743181,0.208048785,-0.291271996,-0.312255928,0.871255771,-0.378694623,0.174985451,0.444554929,0.878493601,0.001924383,0.00309289,0.003440391,377.3869258,131.4616208,1395.505493,1097.157173,384.8225428,2883.760742,-5613,-5830.375,5831.375,1.60E-09,8.36E+11,3.65E+12,0.22937037,Segmentation-grayscale_760-67651-L23_2
284,Segmentation-grayscale-5_760-67651-L23_2,11.34318212,5.684311092,0.432246505,17.44861603,19.18594298,23.15693506,0.898264134,0.268688157,-0.347747351,0.39832996,-0.832050983,0.386036791,-0.185620012,-0.485281192,-0.854428099,0.001864824,0.00271665,0.003284566,390.2878253,196.8341024,1897.399536,1209.387362,740.4314804,6970.735352,-5170,-5377.25,5378.25,1.48E-09,8.00E+11,3.65E+12,0.219517852,Segmentation-grayscale_760-67651-L23_2
457,Segmentation-grayscale-6_760-67651-L23_2,13.78357249,5.289386002,0.455688511,16.92004261,17.22506531,22.93388877,0.977141585,-0.156587422,-0.143787,-0.081672771,-0.900962498,0.42614098,-0.196275012,-0.40465659,-0.893156853,0.001901274,0.003370375,0.003492988,378.3254137,121.3873451,1256.583618,1049.550754,338.3152203,2804.180664,-5813,-6080.5,6081.5,1.67E-09,8.46E+11,3.65E+12,0.232051481,Segmentation-grayscale_760-67651-L23_2
352,Segmentation-grayscale-7_760-67651-L23_2,11.52682542,5.69722491,0.456577624,17.79576887,19.50493174,24.14059656,0.902456469,0.27060342,-0.335180715,0.383469737,-0.859144243,0.338854145,-0.196273491,-0.434332775,-0.879108501,0.001715948,0.002628519,0.003157668,367.6172016,139.0133937,1490.345337,1185.239662,616.156122,6167.081543,-4923,-5179.375,5180.375,1.42E-09,7.54E+11,3.65E+12,0.206754185,Segmentation-grayscale_760-67651-L23_2
131,Segmentation-grayscale-8_760-67651-L23_2,12.89772344,5.47993014,0.461298942,17.31498626,17.59011709,23.59110247,-0.701781642,0.688641859,-0.182414135,0.690950683,0.595618289,-0.409665728,-0.173463773,-0.413535059,-0.893811543,0.001796816,0.003231934,0.00333546,365.1933985,111.525681,1252.387939,1095.638212,349.8816956,2395.211914,-5320,-5522,5523,1.52E-09,8.20E+11,3.65E+12,0.225038889,Segmentation-grayscale_760-67651-L23_2
14,Segmentation-grayscale-9_760-67651-L23_2,11.94646959,5.573585394,0.419302694,16.97742564,18.75229947,22.2790635,0.894486232,0.283886249,-0.345402632,0.416930391,-0.808599549,0.415133495,-0.161441722,-0.515340051,-0.841641968,0.00201468,0.002843747,0.003469416,394.434302,178.3408758,1667.046265,1188.331029,668.5582241,6240.891113,-5569,-5754.625,5755.625,1.58E-09,8.40E+11,3.65E+12,0.230569889,Segmentation-grayscale_760-67651-L23_2
75,Segmentation-grayscale-1_761-67651-L45,12.5734786,6.500579927,0.40139673,16.66182845,17.20413475,21.53540861,0.989069207,0.070530002,0.129489853,-0.084331558,0.99095431,0.104392256,-0.120955742,-0.114171247,0.986070299,0.002156223,0.003378581,0.003602091,282.4484845,215.5624875,2500.56958,1000.063742,344.3233251,2876.450928,-7809,-8331.625,8332.625,2.29E-09,5.85E+11,3.65E+12,0.160597778,Segmentation-grayscale_761-67651-L45
672,Segmentation-grayscale-10_761-67651-L45,25.17900062,3.922076709,0.493284557,17.05358158,17.27807103,23.95706067,0.947213469,-0.311984215,0.073841003,0.301956516,0.945539657,0.121560762,-0.107744636,-0.092847219,0.989833565,0.00174234,0.003349728,0.003438498,379.4728757,134.4319774,2132.492676,1024.54045,368.86782,2852.564209,-5186,-5535,5536,1.52E-09,8.31E+11,3.65E+12,0.228012407,Segmentation-grayscale_761-67651-L45
593,Segmentation-grayscale-2_761-67651-L45,12.87183553,6.361988104,0.41646174,17.56823243,17.809765,22.99817639,0.659720427,-0.751413121,-0.01213588,-0.745115083,-0.651917935,-0.140735636,-0.097839006,-0.101888801,0.989972829,0.001890659,0.003152707,0.003239991,267.8404224,207.9571958,2195.727783,1053.025819,408.1233218,3286.392822,-7137,-7692.125,7693.125,2.11E-09,5.33E+11,3.65E+12,0.146293444,Segmentation-grayscale_761-67651-L45
108,Segmentation-grayscale-3_761-67651-L45,22.06942042,4.326936113,0.516166999,16.89001894,18.07125146,24.28188472,0.908876619,-0.414107366,0.049582055,-0.404545437,-0.904251348,-0.136647315,0.101421299,0.104137355,-0.989378154,0.001696037,0.003062129,0.003505417,361.5197946,127.1867328,1756.222534,1021.158421,337.4163607,2697.023193,-5183,-5533.25,5534.25,1.52E-09,7.73E+11,3.65E+12,0.212164778,Segmentation-grayscale_761-67651-L45
67,Segmentation-grayscale-4_761-67651-L45,20.71966703,4.408554724,0.50156266,16.32896233,17.41985636,23.12881074,0.840865184,-0.540884708,0.019735121,-0.533424529,-0.834340827,-0.139045522,0.091673414,0.106391341,-0.990089323,0.001869362,0.003295421,0.003750445,357.5539594,75.55289894,746.9364624,987.57814,339.6898364,2872.788818,-5727,-6119,6120,1.68E-09,8.11E+11,3.65E+12,0.222527778,Segmentation-grayscale_761-67651-L45
391,Segmentation-grayscale-5_761-67651-L45,21.22220468,4.245315196,0.436639596,17.06921236,17.79218732,22.74156364,0.981246905,0.078333436,0.176120368,-0.100162251,0.987868514,0.118673176,-0.164687688,-0.134088299,0.977188975,0.001933568,0.00315894,0.003432204,440.7127214,200.097321,1528.699707,1097.830149,505.8444781,4268.686035,-5248,-5451.25,5452.25,1.50E-09,9.29E+11,3.65E+12,0.254763259,Segmentation-grayscale_761-67651-L45
622,Segmentation-grayscale-6_761-67651-L45,23.25572559,4.198329215,0.411036406,16.73078875,16.96682736,21.80078794,0.982536995,0.164979734,0.086039178,0.171434032,-0.982417412,-0.073935113,0.072328592,0.087394027,-0.993544593,0.002104048,0.003473751,0.003572458,385.536317,99.69620919,923.3964233,1060.787417,469.6717417,3045.324951,-6272,-6499.75,6500.75,1.78E-09,8.86E+11,3.65E+12,0.243145185,Segmentation-grayscale_761-67651-L45
125,Segmentation-grayscale-7_761-67651-L45,16.76114771,5.067738218,0.438006361,16.65697539,17.54051052,22.21930364,-0.368140553,0.92750562,0.06485259,0.9260956,0.359597384,0.114178198,-0.082580099,-0.102093323,0.991341253,0.002025532,0.003250241,0.00360419,361.714036,87.56283338,994.7401123,1066.423097,486.4446878,3077.988037,-6218,-6504.5,6505.5,1.78E-09,8.15E+11,3.65E+12,0.223630778,Segmentation-grayscale_761-67651-L45
154,Segmentation-grayscale-8_761-67651-L45,11.75368417,6.813543513,0.417010621,17.98296485,18.23476062,23.55217253,-0.452656759,0.890657511,0.042790839,0.886420896,0.44425942,0.129967545,-0.096746337,-0.096761382,0.990594459,0.001802761,0.00300746,0.00309227,268.2370511,236.3541423,2289.604004,1078.132647,431.0656425,3685.025635,-7164,-7756,7757,2.13E-09,5.08E+11,3.65E+12,0.139304111,Segmentation-grayscale_761-67651-L45
182,Segmentation-grayscale-9_761-67651-L45,15.51054557,5.100208489,0.405868118,17.69056762,18.12177732,22.95093267,0.984720883,0.074830823,0.157242268,-0.091429842,0.990663862,0.101122187,-0.148207176,-0.113953765,0.982369163,0.001898451,0.003045078,0.003195335,445.4265531,246.6818214,1894.623169,1079.22768,476.1859846,3525.905518,-5115,-5364.75,5365.75,1.47E-09,8.58E+11,3.65E+12,0.235352889,Segmentation-grayscale_761-67651-L45
327,Segmentation-grayscale-1_762-68335-L45,17.55110919,4.938290568,0.581798248,16.60337701,18.43750832,25.67458932,0.761502935,0.647600569,0.026958919,0.647571672,-0.761925591,0.010969198,0.027644349,0.009104756,-0.999576357,0.001517026,0.002941681,0.003627498,414.8871462,192.0974657,2154.591553,982.4508776,280.8691068,2348.612549,-4806,-5118.625,5119.625,1.40E-09,8.00E+11,3.65E+12,0.21944537,Segmentation-grayscale_762-68335-L45
403,Segmentation-grayscale-10_762-68335-L45,15.83629431,4.940071694,0.495227212,17.74475225,18.37880667,24.97594751,0.346901107,-0.936866295,-0.044058685,0.937718905,0.345523157,0.036013934,0.018516945,0.053807936,-0.998379602,0.001603083,0.002960502,0.003175851,408.4674274,230.0172195,1818.06958,1005.896939,325.7123323,3017.545166,-4989,-5375,5376,1.47E-09,7.43E+11,3.65E+12,0.203816963,Segmentation-grayscale_762-68335-L45
479,Segmentation-grayscale-2_762-68335-L45,19.98055542,4.646614569,0.555929057,17.39866151,18.59665493,26.10896527,-0.418157086,-0.908307434,-0.011056982,0.908243861,-0.41827248,0.011883632,0.015418822,0.005073211,-0.999868253,0.001466968,0.002891548,0.003303454,427.0608623,186.0639892,1695.223511,1014.165467,304.7759738,2323.830078,-4524,-4819.625,4820.625,1.32E-09,7.99E+11,3.65E+12,0.219162667,Segmentation-grayscale_762-68335-L45
402,Segmentation-grayscale-3_762-68335-L45,19.40129581,4.720022305,0.597281351,16.59550447,18.79891563,26.1510775,0.745847858,0.665591779,0.026430206,0.6659523,-0.745957495,-0.007412761,0.014781937,0.023130049,-0.999623177,0.001462247,0.002829661,0.00363094,383.1911026,118.8978751,1301.843018,993.8811284,283.4818793,2287.304199,-4839,-5179.75,5180.75,1.42E-09,7.61E+11,3.65E+12,0.20875863,Segmentation-grayscale_762-68335-L45
397,Segmentation-grayscale-4_762-68335-L45,18.97938512,4.720997223,0.570098687,17.33376107,18.34670785,26.43677167,-0.226560219,-0.973078124,-0.042301687,0.973751685,-0.227264415,0.012591343,0.021866029,0.038338641,-0.999025538,0.001430814,0.00297087,0.003328238,388.984784,149.5660059,1576.165039,993.0626404,278.8549102,2314.75293,-4711,-5132.375,5133.375,1.41E-09,7.48E+11,3.65E+12,0.205129815,Segmentation-grayscale_762-68335-L45
512,Segmentation-grayscale-5_762-68335-L45,16.93292805,5.138825275,0.552599158,18.56606839,19.85228811,27.7569375,-0.196279962,-0.980547376,0.001009748,0.980337006,-0.196216287,0.020940938,0.020335452,-0.00510018,-0.999780205,0.001297947,0.002537341,0.002901083,491.0393762,295.2897865,1952.091064,1069.685722,330.7304304,3127.184814,-3833,-4080,4081,1.12E-09,7.93E+11,3.65E+12,0.217451667,Segmentation-grayscale_762-68335-L45
379,Segmentation-grayscale-6_762-68335-L45,20.43551824,4.554320372,0.562556479,17.19040853,18.21359146,25.99113251,-0.34787762,-0.936813437,-0.036901823,0.937311411,-0.348392336,0.008372453,0.020699739,0.031675911,-0.999283822,0.0014803,0.003014455,0.003383979,397.702828,167.5213163,1981.527466,994.5582064,285.048664,2323.830078,-4821,-5186.25,5187.25,1.42E-09,7.72E+11,3.65E+12,0.211766778,Segmentation-grayscale_762-68335-L45
321,Segmentation-grayscale-7_762-68335-L45,18.81390982,4.658539912,0.521753902,16.69653034,17.67073092,24.14351583,-0.096987163,0.99326933,0.063320841,0.994978651,0.095180808,0.03095314,-0.024717876,-0.066004942,0.997513095,0.001715533,0.003202514,0.003587133,395.9684766,155.5869334,1337.735229,959.2527287,267.5359345,2132.492676,-5429,-5735.375,5736.375,1.57E-09,7.94E+11,3.65E+12,0.217905963,Segmentation-grayscale_762-68335-L45
438,Segmentation-grayscale-8_762-68335-L45,18.28831765,4.871007755,0.543462458,17.75268765,18.81042893,26.27397992,-0.295521294,-0.955076292,-0.022280953,0.955149699,-0.295844013,0.012859754,0.018873733,0.017481315,-0.999669038,0.001448599,0.002826198,0.003173012,448.7321728,253.2457609,2085.070313,1027.514813,310.189365,2414.907715,-4418,-4683.125,4684.125,1.29E-09,7.91E+11,3.65E+12,0.217109222,Segmentation-grayscale_762-68335-L45
545,Segmentation-grayscale-9_762-68335-L45,15.54276729,5.282186412,0.527148532,18.59833061,19.89145627,27.04653241,-0.34975228,-0.936809217,0.007863373,0.936657373,-0.349504226,0.022798268,0.018609345,-0.015339033,-0.999709161,0.001367026,0.002527358,0.002891027,545.3474589,366.3309626,2362.020264,1068.332226,337.9650457,2447.382813,-3858,-4092.75,4093.75,1.12E-09,8.38E+11,3.65E+12,0.229912185,Segmentation-grayscale_762-68335-L45
616,Segmentation-grayscale-1_762-68335-L45_2,9.796609727,5.874178654,0.525678832,17.29363266,18.47534223,25.1101887,0.895760648,0.061412482,0.440274197,0.061688839,-0.998001415,0.013698986,0.44023556,0.014888991,-0.897758859,0.001585989,0.002929645,0.003343702,389.509891,137.9320142,1719.883057,1012.600695,291.2538407,2564.98999,-4992,-5312,5313,1.46E-09,7.74E+11,3.65E+12,0.212357333,Segmentation-grayscale_762-68335-L45_2
313,Segmentation-grayscale-10_762-68335-L45_2,9.413020729,6.090321267,0.518233741,17.5571045,19.42567379,25.29500116,0.812008727,-0.430938944,0.393615872,-0.385175054,-0.902365069,-0.193332511,0.438499722,0.005376671,-0.898715242,0.001562898,0.002650012,0.0032441,384.5440994,125.8009991,1051.33313,1053.134821,379.0897451,3640.479248,-4816,-5149.75,5150.75,1.41E-09,7.47E+11,3.65E+12,0.204805481,Segmentation-grayscale_762-68335-L45_2
597,Segmentation-grayscale-2_762-68335-L45_2,10.89552436,5.779756617,0.55352866,18.18462689,19.76744112,27.21495384,0.825889944,-0.385623766,0.411339412,-0.342624161,-0.922641018,-0.177037387,0.447788438,0.005278577,-0.894123958,0.001350159,0.00255917,0.003024066,382.0006051,110.6107888,1313.916138,1079.978914,316.6257261,2475.182373,-4369,-4667.5,4668.5,1.28E-09,7.18E+11,3.65E+12,0.196954444,Segmentation-grayscale_762-68335-L45_2
411,Segmentation-grayscale-3_762-68335-L45_2,10.96239365,5.630222896,0.534902862,17.54732023,19.19871945,25.72995155,0.799732091,-0.458591221,0.387456676,-0.410749294,-0.888638427,-0.20397736,0.437851118,0.003979685,-0.899038687,0.001510505,0.002713035,0.003247719,386.7834525,116.7528324,1133.249756,1040.714272,297.9122724,2591.528564,-4770,-5064.75,5065.75,1.39E-09,7.57E+11,3.65E+12,0.207565741,Segmentation-grayscale_762-68335-L45_2
335,Segmentation-grayscale-4_762-68335-L45_2,12.64802097,5.193443563,0.51899673,16.72418884,18.43796984,24.11409947,-0.754206206,0.547673449,-0.362252386,0.495018414,0.836688165,0.234328154,0.431427593,-0.002589854,-0.902143849,0.001719721,0.002941534,0.003575278,384.6112153,107.0538189,1061.298462,1010.237457,303.7738302,2615.787109,-5214,-5521.625,5522.625,1.52E-09,8.06E+11,3.65E+12,0.221195444,Segmentation-grayscale_762-68335-L45_2
498,Segmentation-grayscale-5_762-68335-L45_2,11.28420224,5.469348566,0.491554168,16.96429079,18.96252462,23.79103647,-0.756540214,0.54322675,-0.364076369,0.492872237,0.839560333,0.228506904,0.429795141,-0.006568472,-0.902902537,0.001766743,0.002781043,0.00347479,390.492469,133.3064053,1147.098633,1034.542945,395.0420059,3717.731934,-5165,-5446,5447,1.49E-09,7.94E+11,3.65E+12,0.217813074,Segmentation-grayscale_762-68335-L45_2
399,Segmentation-grayscale-6_762-68335-L45_2,10.52786371,6.088671955,0.56532746,18.80113801,20.60019348,28.51694743,0.841126068,-0.326592769,0.431096394,-0.286886626,-0.945133263,-0.156266374,0.458479009,0.007763931,-0.888671323,0.001229685,0.002356446,0.002828992,386.2155504,122.3219444,1399.272095,1126.071254,386.9258567,4274.847168,-4043,-4359.875,4360.875,1.20E-09,6.90E+11,3.65E+12,0.189302037,Segmentation-grayscale_762-68335-L45_2
155,Segmentation-grayscale-7_762-68335-L45_2,9.063142094,6.064090535,0.475563777,17.47173027,19.40916441,24.12623623,0.774714581,-0.508685547,0.37557467,-0.459188632,-0.860947576,-0.218895114,0.434698882,-0.002878382,-0.900571261,0.001717991,0.002654522,0.003275881,392.1725807,141.9260931,1128.595581,1125.65271,691.2773944,4989.548828,-5006,-5293.5,5294.5,1.45E-09,7.69E+11,3.65E+12,0.211063259,Segmentation-grayscale_762-68335-L45_2
271,Segmentation-grayscale-8_762-68335-L45_2,9.070114735,6.603750097,0.520930237,18.52617642,20.59505633,26.76618128,0.831161297,-0.352756343,0.429806772,-0.312597171,-0.935713991,-0.16346968,0.459841176,0.001513291,-0.887999889,0.001395813,0.002357621,0.00291359,390.4659362,134.9880219,1005.266724,1249.168542,1013.537299,6684.740723,-4455,-4743.875,4744.875,1.30E-09,7.01E+11,3.65E+12,0.192349222,Segmentation-grayscale_762-68335-L45_2
395,Segmentation-grayscale-9_762-68335-L45_2,13.10841335,5.370259303,0.527073301,16.74965939,18.54144196,24.35617376,0.649003214,0.705641746,0.284366937,0.645263039,-0.70856633,0.285603512,0.403026598,-0.001866123,-0.915186363,0.001685706,0.002908794,0.003564413,396.7680965,155.770826,1592.774292,1015.965549,305.8237218,2257.191162,-5155,-5448.625,5449.625,1.50E-09,8.08E+11,3.65E+12,0.221686481,Segmentation-grayscale_762-68335-L45_2
144,Segmentation-grayscale-1_763-68335-L23,19.61561726,4.572397331,0.543345284,16.50149632,17.33354093,24.41908314,0.872091048,-0.467338082,-0.145094178,-0.486112867,-0.861390369,-0.147312299,-0.05613808,0.199001884,-0.978389884,0.001677032,0.003328323,0.003672428,370.1295283,84.93494742,846.0579834,955.5136757,267.1303743,2105.167725,-5643,-6027.75,6028.75,1.65E-09,7.93E+11,3.65E+12,0.217447037,Segmentation-grayscale_763-68335-L23
